rms,std,min,max,mav,wfl,aac,zc,wamp,afb,label
0.1822525719983123,0.18218935204890543,-0.32,0.32,0.1504,4.01,0.16708333333333333,9,24,0.32,1
0.1275774274705365,0.1274714085589392,-0.27,0.25,0.09880000000000001,2.6900000000000004,0.11208333333333335,8,23,0.24,1
0.14770240350109404,0.14721412975662357,-0.28,0.25,0.1232,2.67,0.11125,8,23,0.21,1
0.15381807436059,0.15375512999571755,-0.38,0.3,0.12119999999999999,2.71,0.11291666666666667,9,24,0.3,1
0.20273134932713294,0.20272148381461694,-0.34,0.4,0.1612,3.92,0.16333333333333333,7,23,0.4,1
0.23629642401018258,0.23623920081138103,-0.52,0.37,0.1972,5.300000000000001,0.22083333333333335,10,24,0.37,1
0.2795424833544984,0.2788261106854952,-0.55,0.6,0.228,5.76,0.24,9,24,0.6,1
0.26122786987609115,0.26118376672373805,-0.45,0.54,0.21600000000000003,6.04,0.25166666666666665,10,23,0.36,1
0.26799253720952754,0.26774136774133356,-0.45,0.53,0.218,5.68,0.23666666666666666,9,23,0.53,1
0.19949937343260005,0.19949776941108893,-0.33,0.35,0.1704,4.33,0.18041666666666667,9,24,0.35,1
0.30441419152201166,0.30435505581475064,-0.67,0.65,0.24999999999999997,6.51,0.27125,9,24,0.42,1
0.36852679685471995,0.3684484224420021,-0.59,0.65,0.32520000000000004,8.55,0.35625,9,24,0.49,1
0.28919889349719163,0.2884208036879448,-0.47,0.48,0.2484,6.8500000000000005,0.2854166666666667,10,23,0.42,1
0.17662389419328292,0.1762933918217016,-0.26,0.28,0.154,3.5300000000000002,0.14708333333333334,8,22,0.24,1
0.27274163598541384,0.2727389961116672,-0.5,0.56,0.22440000000000002,6.14,0.2558333333333333,11,24,0.45,1
0.17396551382386108,0.17384774948212586,-0.36,0.34,0.1456,3.77,0.15708333333333332,10,23,0.28,1
0.20834586628968665,0.2083212903185846,-0.49,0.45,0.16240000000000002,4.08,0.17,11,24,0.37,1
0.23364930986416374,0.23364794028623492,-0.39,0.4,0.20640000000000003,5.65,0.2354166666666667,10,24,0.4,1
0.2133166660155741,0.21293228970731518,-0.46,0.44,0.1784,4.85,0.2020833333333333,9,23,0.46,1
0.27696209126882326,0.2769618024204782,-0.62,0.55,0.21559999999999999,5.92,0.24666666666666667,10,24,0.19,1
0.26306653150866605,0.262335357891383,-0.53,0.42,0.218,5.380000000000001,0.2241666666666667,8,23,0.39,1
0.22661862235924035,0.2266182693429636,-0.37,0.51,0.17800000000000002,4.28,0.17833333333333334,8,22,0.51,1
0.38448927163186236,0.38373949497022064,-0.78,0.7,0.3224,8.72,0.36333333333333334,9,24,0.5,1
0.19767650340897877,0.1972872018150189,-0.45,0.31,0.1636,4.630000000000001,0.1929166666666667,12,24,0.45,1
0.19346317479044947,0.19344291147519466,-0.36,0.34,0.158,4.220000000000001,0.17583333333333337,11,23,0.36,1
0.28051381427658784,0.2804579112808195,-0.53,0.51,0.2304,6.36,0.265,10,24,0.27,1
0.41188833438202643,0.41188814015458136,-0.76,0.81,0.3404,9.78,0.4075,10,24,0.53,1
